LED_type,Sample_ID,Material,Dies,CCT,Ts,IF,Time,Flux
22,2,2,2,2700,105,200,8000,98.03
22,2,2,2,2700,105,200,9000,97.77
22,2,2,2,2700,105,200,10000,97.52
22,2,2,2,2700,105,200,11000,97.45
22,2,2,2,2700,105,200,12000,96.82
22,3,2,2,2700,105,200,0,100
22,3,2,2,2700,105,200,1000,100.13
22,3,2,2,2700,105,200,2000,99.68
22,3,2,2,2700,105,200,3000,99.37
22,3,2,2,2700,105,200,4000,98.98
22,3,2,2,2700,105,200,5000,98.79
22,3,2,2,2700,105,200,6000,98.54
22,3,2,2,2700,105,200,7000,98.22
22,3,2,2,2700,105,200,8000,97.84
22,3,2,2,2700,105,200,9000,97.52
22,3,2,2,2700,105,200,10000,97.27
22,3,2,2,2700,105,200,11000,96.95
22,3,2,2,2700,105,200,12000,96.63
22,4,2,2,2700,105,200,0,100
22,4,2,2,2700,105,200,1000,99.94
22,4,2,2,2700,105,200,2000,99.49
22,4,2,2,2700,105,200,3000,99.04
22,4,2,2,2700,105,200,4000,98.79
22,4,2,2,2700,105,200,5000,98.53
22,4,2,2,2700,105,200,6000,98.21
22,4,2,2,2700,105,200,7000,97.96
22,4,2,2,2700,105,200,8000,97.7
22,4,2,2,2700,105,200,9000,97.32
22,4,2,2,2700,105,200,10000,96.81
22,4,2,2,2700,105,200,11000,96.49
22,4,2,2,2700,105,200,12000,96.29
22,5,2,2,2700,105,200,0,100
22,5,2,2,2700,105,200,1000,100.13
22,5,2,2,2700,105,200,2000,99.68
22,5,2,2,2700,105,200,3000,99.29
22,5,2,2,2700,105,200,4000,98.91
22,5,2,2,2700,105,200,5000,98.58
22,5,2,2,2700,105,200,6000,98.33
22,5,2,2,2700,105,200,7000,98.01
22,5,2,2,2700,105,200,8000,97.62
22,5,2,2,2700,105,200,9000,97.43
22,5,2,2,2700,105,200,10000,97.17
22,5,2,2,2700,105,200,11000,96.59
22,5,2,2,2700,105,200,12000,96.2
22,6,2,2,2700,105,200,0,100
22,6,2,2,2700,105,200,1000,99.94
22,6,2,2,2700,105,200,2000,99.49
22,6,2,2,2700,105,200,3000,99.17
22,6,2,2,2700,105,200,4000,98.86
22,6,2,2,2700,105,200,5000,98.6
22,6,2,2,2700,105,200,6000,98.22
22,6,2,2,2700,105,200,7000,97.84
22,6,2,2,2700,105,200,8000,97.46
22,6,2,2,2700,105,200,9000,97.08
22,6,2,2,2700,105,200,10000,96.76
22,6,2,2,2700,105,200,11000,96.57
22,6,2,2,2700,105,200,12000,96.51
22,7,2,2,2700,105,200,0,100
22,7,2,2,2700,105,200,1000,100.06
22,7,2,2,2700,105,200,2000,99.74
22,7,2,2,2700,105,200,3000,99.42
22,7,2,2,2700,105,200,4000,99.04
22,7,2,2,2700,105,200,5000,98.53
22,7,2,2,2700,105,200,6000,98.08
22,7,2,2,2700,105,200,7000,97.63
22,7,2,2,2700,105,200,8000,97.31
22,7,2,2,2700,105,200,9000,96.99
22,7,2,2,2700,105,200,10000,96.68
22,7,2,2,2700,105,200,11000,96.1
22,7,2,2,2700,105,200,12000,95.97
22,8,2,2,2700,105,200,0,100
22,8,2,2,2700,105,200,1000,99.81
22,8,2,2,2700,105,200,2000,99.49
22,8,2,2,2700,105,200,3000,99.24
22,8,2,2,2700,105,200,4000,98.86
22,8,2,2,2700,105,200,5000,98.54
22,8,2,2,2700,105,200,6000,98.1
22,8,2,2,2700,105,200,7000,97.84
22,8,2,2,2700,105,200,8000,97.53
22,8,2,2,2700,105,200,9000,97.34
22,8,2,2,2700,105,200,10000,97.02
22,8,2,2,2700,105,200,11000,96.51
22,8,2,2,2700,105,200,12000,96.07
22,9,2,2,2700,105,200,0,100
22,9,2,2,2700,105,200,1000,99.94
22,9,2,2,2700,105,200,2000,99.68
22,9,2,2,2700,105,200,3000,99.3
22,9,2,2,2700,105,200,4000,99.04
22,9,2,2,2700,105,200,5000,98.73
22,9,2,2,2700,105,200,6000,98.34
22,9,2,2,2700,105,200,7000,97.96
22,9,2,2,2700,105,200,8000,97.71
22,9,2,2,2700,105,200,9000,97.32
22,9,2,2,2700,105,200,10000,97.13
22,9,2,2,2700,105,200,11000,96.62
22,9,2,2,2700,105,200,12000,96.11
22,10,2,2,2700,105,200,0,100
22,10,2,2,2700,105,200,1000,99.88
22,10,2,2,2700,105,200,2000,99.75
22,10,2,2,2700,105,200,3000,99.44
22,10,2,2,2700,105,200,4000,99.07
22,10,2,2,2700,105,200,5000,98.76
22,10,2,2,2700,105,200,6000,98.39
22,10,2,2,2700,105,200,7000,98.2
22,10,2,2,2700,105,200,8000,97.83
22,10,2,2,2700,105,200,9000,97.52
22,10,2,2,2700,105,200,10000,97.09
22,10,2,2,2700,105,200,11000,96.72
22,10,2,2,2700,105,200,12000,96.35
22,11,2,2,2700,105,200,0,100
22,11,2,2,2700,105,200,1000,100.13
22,11,2,2,2700,105,200,2000,99.81
22,11,2,2,2700,105,200,3000,99.49
22,11,2,2,2700,105,200,4000,99.24
22,11,2,2,2700,105,200,5000,98.85
22,11,2,2,2700,105,200,6000,98.47
22,11,2,2,2700,105,200,7000,98.09
22,11,2,2,2700,105,200,8000,97.83
22,11,2,2,2700,105,200,9000,97.64
22,11,2,2,2700,105,200,10000,97.39
22,11,2,2,2700,105,200,11000,96.81
22,11,2,2,2700,105,200,12000,96.69
22,12,2,2,2700,105,200,0,100
22,12,2,2,2700,105,200,1000,100.06
22,12,2,2,2700,105,200,2000,99.69
22,12,2,2,2700,105,200,3000,99.5
22,12,2,2,2700,105,200,4000,99.13
22,12,2,2,2700,105,200,5000,98.88
22,12,2,2,2700,105,200,6000,98.56
22,12,2,2,2700,105,200,7000,98.19
22,12,2,2,2700,105,200,8000,98
22,12,2,2,2700,105,200,9000,97.63
22,12,2,2,2700,105,200,10000,97.07
22,12,2,2,2700,105,200,11000,97
22,12,2,2,2700,105,200,12000,96.38
22,13,2,2,2700,105,200,0,100
22,13,2,2,2700,105,200,1000,99.94
22,13,2,2,2700,105,200,2000,99.61
22,13,2,2,2700,105,200,3000,99.35
22,13,2,2,2700,105,200,4000,99.03
22,13,2,2,2700,105,200,5000,98.77
22,13,2,2,2700,105,200,6000,98.58
22,13,2,2,2700,105,200,7000,98.32
22,13,2,2,2700,105,200,8000,98.06
22,13,2,2,2700,105,200,9000,97.74
22,13,2,2,2700,105,200,10000,97.29
22,13,2,2,2700,105,200,11000,97.03
22,13,2,2,2700,105,200,12000,96.58
22,14,2,2,2700,105,200,0,100
22,14,2,2,2700,105,200,1000,99.87
22,14,2,2,2700,105,200,2000,99.37
22,14,2,2,2700,105,200,3000,99.18
22,14,2,2,2700,105,200,4000,98.98
22,14,2,2,2700,105,200,5000,98.67
22,14,2,2,2700,105,200,6000,98.41
22,14,2,2,2700,105,200,7000,98.16
22,14,2,2,2700,105,200,8000,98.03
22,14,2,2,2700,105,200,9000,97.72
22,14,2,2,2700,105,200,10000,97.02
22,14,2,2,2700,105,200,11000,96.76
22,14,2,2,2700,105,200,12000,96.51
22,15,2,2,2700,105,200,0,100
22,15,2,2,2700,105,200,1000,99.94
22,15,2,2,2700,105,200,2000,99.55
22,15,2,2,2700,105,200,3000,99.3
22,15,2,2,2700,105,200,4000,99.05
22,15,2,2,2700,105,200,5000,98.66
22,15,2,2,2700,105,200,6000,98.28
22,15,2,2,2700,105,200,7000,97.9
22,15,2,2,2700,105,200,8000,97.58
22,15,2,2,2700,105,200,9000,97.33
22,15,2,2,2700,105,200,10000,97.01
22,15,2,2,2700,105,200,11000,96.63
22,15,2,2,2700,105,200,12000,96.37
22,16,2,2,2700,105,200,0,100
22,16,2,2,2700,105,200,1000,99.81
22,16,2,2,2700,105,200,2000,99.36
22,16,2,2,2700,105,200,3000,99.04
22,16,2,2,2700,105,200,4000,98.78
22,16,2,2,2700,105,200,5000,98.52
22,16,2,2,2700,105,200,6000,98.26
22,16,2,2,2700,105,200,7000,98.01
22,16,2,2,2700,105,200,8000,97.56
22,16,2,2,2700,105,200,9000,97.17
22,16,2,2,2700,105,200,10000,96.66
22,16,2,2,2700,105,200,11000,96.14
22,16,2,2,2700,105,200,12000,95.44
22,17,2,2,2700,105,200,0,100
22,17,2,2,2700,105,200,1000,99.68
22,17,2,2,2700,105,200,2000,99.35
22,17,2,2,2700,105,200,3000,99.09
22,17,2,2,2700,105,200,4000,98.77
22,17,2,2,2700,105,200,5000,98.45
22,17,2,2,2700,105,200,6000,98.12
22,17,2,2,2700,105,200,7000,97.8
22,17,2,2,2700,105,200,8000,97.41
22,17,2,2,2700,105,200,9000,97.09
22,17,2,2,2700,105,200,10000,96.77
22,17,2,2,2700,105,200,11000,96.25
22,17,2,2,2700,105,200,12000,96.12
22,18,2,2,2700,105,200,0,100
22,18,2,2,2700,105,200,1000,99.81
22,18,2,2,2700,105,200,2000,99.42
22,18,2,2,2700,105,200,3000,99.04
22,18,2,2,2700,105,200,4000,98.53
22,18,2,2,2700,105,200,5000,98.14
22,18,2,2,2700,105,200,6000,97.95
22,18,2,2,2700,105,200,7000,97.5
22,18,2,2,2700,105,200,8000,97.18
22,18,2,2,2700,105,200,9000,96.74
22,18,2,2,2700,105,200,10000,96.42
22,18,2,2,2700,105,200,11000,96.35
22,18,2,2,2700,105,200,12000,95.78
22,19,2,2,2700,105,200,0,100
22,19,2,2,2700,105,200,1000,99.87
22,19,2,2,2700,105,200,2000,99.68
22,19,2,2,2700,105,200,3000,99.36
22,19,2,2,2700,105,200,4000,98.92
22,19,2,2,2700,105,200,5000,98.47
22,19,2,2,2700,105,200,6000,98.16
22,19,2,2,2700,105,200,7000,97.9
22,19,2,2,2700,105,200,8000,97.52
22,19,2,2,2700,105,200,9000,97.2
22,19,2,2,2700,105,200,10000,96.95
22,19,2,2,2700,105,200,11000,96.5
22,19,2,2,2700,105,200,12000,96.25
22,20,2,2,2700,105,200,0,100
22,20,2,2,2700,105,200,1000,100.06
22,20,2,2,2700,105,200,2000,99.81
22,20,2,2,2700,105,200,3000,99.5
22,20,2,2,2700,105,200,4000,99.13
22,20,2,2,2700,105,200,5000,98.76
22,20,2,2,2700,105,200,6000,98.45
22,20,2,2,2700,105,200,7000,98.07
22,20,2,2,2700,105,200,8000,97.83
22,20,2,2,2700,105,200,9000,97.52
22,20,2,2,2700,105,200,10000,97.39
22,20,2,2,2700,105,200,11000,97.08
22,20,2,2,2700,105,200,12000,96.83
22,21,2,2,2700,105,200,0,100
22,21,2,2,2700,105,200,1000,99.87
22,21,2,2,2700,105,200,2000,99.62
22,21,2,2,2700,105,200,3000,99.36
22,21,2,2,2700,105,200,4000,99.17
22,21,2,2,2700,105,200,5000,98.91
22,21,2,2,2700,105,200,6000,98.53
22,21,2,2,2700,105,200,7000,98.15
22,21,2,2,2700,105,200,8000,97.83
22,21,2,2,2700,105,200,9000,97.51
22,21,2,2,2700,105,200,10000,97.38
22,21,2,2,2700,105,200,11000,97.13
22,21,2,2,2700,105,200,12000,96.87
22,22,2,2,2700,105,200,0,100
22,22,2,2,2700,105,200,1000,99.94
22,22,2,2,2700,105,200,2000,99.49
22,22,2,2,2700,105,200,3000,99.17
22,22,2,2,2700,105,200,4000,98.79
22,22,2,2,2700,105,200,5000,98.54
22,22,2,2,2700,105,200,6000,98.22
22,22,2,2,2700,105,200,7000,97.97
22,22,2,2,2700,105,200,8000,97.65
22,22,2,2,2700,105,200,9000,97.59
22,22,2,2,2700,105,200,10000,97.52
22,22,2,2,2700,105,200,11000,97.21
22,22,2,2,2700,105,200,12000,96.95
22,23,2,2,2700,105,200,0,100
22,23,2,2,2700,105,200,1000,100.06
22,23,2,2,2700,105,200,2000,99.69
22,23,2,2,2700,105,200,3000,99.31
22,23,2,2,2700,105,200,4000,99
22,23,2,2,2700,105,200,5000,98.69
22,23,2,2,2700,105,200,6000,98.31
22,23,2,2,2700,105,200,7000,98.06
22,23,2,2,2700,105,200,8000,97.69
22,23,2,2,2700,105,200,9000,97.5
22,23,2,2,2700,105,200,10000,97.38
22,23,2,2,2700,105,200,11000,97.19
22,23,2,2,2700,105,200,12000,96.88
22,24,2,2,2700,105,200,0,100
22,24,2,2,2700,105,200,1000,99.81
22,24,2,2,2700,105,200,2000,99.63
22,24,2,2,2700,105,200,3000,99.19
22,24,2,2,2700,105,200,4000,99
22,24,2,2,2700,105,200,5000,98.57
22,24,2,2,2700,105,200,6000,98.13
22,24,2,2,2700,105,200,7000,98
22,24,2,2,2700,105,200,8000,97.75
22,24,2,2,2700,105,200,9000,97.5
22,24,2,2,2700,105,200,10000,97.19
22,24,2,2,2700,105,200,11000,97.01
22,24,2,2,2700,105,200,12000,96.57
22,25,2,2,2700,105,200,0,100
22,25,2,2,2700,105,200,1000,99.88
22,25,2,2,2700,105,200,2000,99.5
22,25,2,2,2700,105,200,3000,99.13
22,25,2,2,2700,105,200,4000,98.7
22,25,2,2,2700,105,200,5000,98.39
22,25,2,2,2700,105,200,6000,98.27
22,25,2,2,2700,105,200,7000,97.9
22,25,2,2,2700,105,200,8000,97.46
22,25,2,2,2700,105,200,9000,97.22
22,25,2,2,2700,105,200,10000,96.91
22,25,2,2,2700,105,200,11000,96.53
22,25,2,2,2700,105,200,12000,96.29
22,1,2,2,2700,120,200,0,100
22,1,2,2,2700,120,200,1000,99.94
22,1,2,2,2700,120,200,2000,99.5
22,1,2,2,2700,120,200,3000,99.2
22,1,2,2,2700,120,200,4000,98.82
22,1,2,2,2700,120,200,5000,98.58
22,1,2,2,2700,120,200,6000,98.39
22,1,2,2,2700,120,200,7000,98.14
22,1,2,2,2700,120,200,8000,97.71
22,1,2,2,2700,120,200,9000,97.52
22,1,2,2,2700,120,200,10000,97.28
22,1,2,2,2700,120,200,11000,97.09
22,1,2,2,2700,120,200,12000,96.97
22,2,2,2,2700,120,200,0,100
22,2,2,2,2700,120,200,1000,99.81
22,2,2,2,2700,120,200,2000,99.44
22,2,2,2,2700,120,200,3000,99.07
22,2,2,2,2700,120,200,4000,98.76
22,2,2,2,2700,120,200,5000,98.32
22,2,2,2,2700,120,200,6000,98.07
22,2,2,2,2700,120,200,7000,97.7
22,2,2,2,2700,120,200,8000,97.33
22,2,2,2,2700,120,200,9000,96.95
22,2,2,2,2700,120,200,10000,96.64
22,2,2,2,2700,120,200,11000,96.52
22,2,2,2,2700,120,200,12000,96.21
22,3,2,2,2700,120,200,0,100
22,3,2,2,2700,120,200,1000,99.75
22,3,2,2,2700,120,200,2000,99.36
22,3,2,2,2700,120,200,3000,99.11
22,3,2,2,2700,120,200,4000,98.6
22,3,2,2,2700,120,200,5000,98.35
22,3,2,2,2700,120,200,6000,97.9
22,3,2,2,2700,120,200,7000,97.58
22,3,2,2,2700,120,200,8000,97.33
22,3,2,2,2700,120,200,9000,97.01
22,3,2,2,2700,120,200,10000,96.5
22,3,2,2,2700,120,200,11000,96.31
22,3,2,2,2700,120,200,12000,96.18
22,4,2,2,2700,120,200,0,100
22,4,2,2,2700,120,200,1000,99.81
22,4,2,2,2700,120,200,2000,99.38
22,4,2,2,2700,120,200,3000,99.07
22,4,2,2,2700,120,200,4000,98.63
22,4,2,2,2700,120,200,5000,98.26
22,4,2,2,2700,120,200,6000,98.07
22,4,2,2,2700,120,200,7000,97.58
22,4,2,2,2700,120,200,8000,97.27
22,4,2,2,2700,120,200,9000,96.89
22,4,2,2,2700,120,200,10000,96.58
22,4,2,2,2700,120,200,11000,96.21
22,4,2,2,2700,120,200,12000,96.08
22,5,2,2,2700,120,200,0,100
22,5,2,2,2700,120,200,1000,99.61
22,5,2,2,2700,120,200,2000,98.97
22,5,2,2,2700,120,200,3000,98.65
22,5,2,2,2700,120,200,4000,98.2
22,5,2,2,2700,120,200,5000,97.95
22,5,2,2,2700,120,200,6000,97.63
22,5,2,2,2700,120,200,7000,97.3
22,5,2,2,2700,120,200,8000,96.92
22,5,2,2,2700,120,200,9000,96.73
22,5,2,2,2700,120,200,10000,96.47
22,5,2,2,2700,120,200,11000,95.96
22,5,2,2,2700,120,200,12000,95.44
22,6,2,2,2700,120,200,0,100
22,6,2,2,2700,120,200,1000,99.94
22,6,2,2,2700,120,200,2000,99.68
22,6,2,2,2700,120,200,3000,99.49
22,6,2,2,2700,120,200,4000,99.17
22,6,2,2,2700,120,200,5000,98.73
22,6,2,2,2700,120,200,6000,98.28
22,6,2,2,2700,120,200,7000,97.96
22,6,2,2,2700,120,200,8000,97.58
22,6,2,2,2700,120,200,9000,97.14
22,6,2,2,2700,120,200,10000,96.69
22,6,2,2,2700,120,200,11000,95.93
22,6,2,2,2700,120,200,12000,95.74
22,7,2,2,2700,120,200,0,100
22,7,2,2,2700,120,200,1000,99.81
22,7,2,2,2700,120,200,2000,99.49
22,7,2,2,2700,120,200,3000,99.17
22,7,2,2,2700,120,200,4000,98.98
22,7,2,2,2700,120,200,5000,98.67
22,7,2,2,2700,120,200,6000,98.35
22,7,2,2,2700,120,200,7000,98.16
22,7,2,2,2700,120,200,8000,97.78
22,7,2,2,2700,120,200,9000,97.4
22,7,2,2,2700,120,200,10000,96.83
22,7,2,2,2700,120,200,11000,96.57
22,7,2,2,2700,120,200,12000,96.06
22,8,2,2,2700,120,200,0,100
22,8,2,2,2700,120,200,1000,99.68
22,8,2,2,2700,120,200,2000,99.3
22,8,2,2,2700,120,200,3000,99.04
22,8,2,2,2700,120,200,4000,98.66
22,8,2,2,2700,120,200,5000,98.53
22,8,2,2,2700,120,200,6000,98.08
22,8,2,2,2700,120,200,7000,97.7
22,8,2,2,2700,120,200,8000,97.51
22,8,2,2,2700,120,200,9000,97.19
22,8,2,2,2700,120,200,10000,96.68
22,8,2,2,2700,120,200,11000,96.17
22,8,2,2,2700,120,200,12000,95.72
22,9,2,2,2700,120,200,0,100
22,9,2,2,2700,120,200,1000,99.75
22,9,2,2,2700,120,200,2000,99.18
22,9,2,2,2700,120,200,3000,99.05
22,9,2,2,2700,120,200,4000,98.61
22,9,2,2,2700,120,200,5000,98.35
22,9,2,2,2700,120,200,6000,98.1
22,9,2,2,2700,120,200,7000,97.66
22,9,2,2,2700,120,200,8000,97.41
22,9,2,2,2700,120,200,9000,97.15
22,9,2,2,2700,120,200,10000,96.58
22,9,2,2,2700,120,200,11000,96.33
22,9,2,2,2700,120,200,12000,95.82
22,10,2,2,2700,120,200,0,100
22,10,2,2,2700,120,200,1000,99.62
22,10,2,2,2700,120,200,2000,99.1
22,10,2,2,2700,120,200,3000,98.78
22,10,2,2,2700,120,200,4000,98.4
22,10,2,2,2700,120,200,5000,98.01
22,10,2,2,2700,120,200,6000,97.76
22,10,2,2,2700,120,200,7000,97.44
22,10,2,2,2700,120,200,8000,97.18
22,10,2,2,2700,120,200,9000,97.05
22,10,2,2,2700,120,200,10000,96.67
22,10,2,2,2700,120,200,11000,96.15
22,10,2,2,2700,120,200,12000,95.64
22,11,2,2,2700,120,200,0,100
22,11,2,2,2700,120,200,1000,99.68
22,11,2,2,2700,120,200,2000,99.3
22,11,2,2,2700,120,200,3000,98.8
22,11,2,2,2700,120,200,4000,98.42
22,11,2,2,2700,120,200,5000,98.1
22,11,2,2,2700,120,200,6000,97.66
22,11,2,2,2700,120,200,7000,97.28
22,11,2,2,2700,120,200,8000,96.9
22,11,2,2,2700,120,200,9000,96.65
22,11,2,2,2700,120,200,10000,96.46
22,11,2,2,2700,120,200,11000,96.01
22,11,2,2,2700,120,200,12000,95.51
22,12,2,2,2700,120,200,0,100
22,12,2,2,2700,120,200,1000,99.63
22,12,2,2,2700,120,200,2000,99.25
22,12,2,2,2700,120,200,3000,98.88
22,12,2,2,2700,120,200,4000,98.45
22,12,2,2,2700,120,200,5000,98.26
22,12,2,2,2700,120,200,6000,97.89
22,12,2,2,2700,120,200,7000,97.45
22,12,2,2,2700,120,200,8000,97.08
22,12,2,2,2700,120,200,9000,96.71
22,12,2,2,2700,120,200,10000,96.64
22,12,2,2,2700,120,200,11000,96.33
22,12,2,2,2700,120,200,12000,96.02
22,13,2,2,2700,120,200,0,100
22,13,2,2,2700,120,200,1000,99.87
22,13,2,2,2700,120,200,2000,99.43
22,13,2,2,2700,120,200,3000,99.11
22,13,2,2,2700,120,200,4000,98.73
22,13,2,2,2700,120,200,5000,98.48
22,13,2,2,2700,120,200,6000,98.16
22,13,2,2,2700,120,200,7000,97.66
22,13,2,2,2700,120,200,8000,97.34
22,13,2,2,2700,120,200,9000,96.83
22,13,2,2,2700,120,200,10000,96.77
22,13,2,2,2700,120,200,11000,96.39
22,13,2,2,2700,120,200,12000,95.76
22,14,2,2,2700,120,200,0,100
22,14,2,2,2700,120,200,1000,99.63
22,14,2,2,2700,120,200,2000,99.32
22,14,2,2,2700,120,200,3000,98.88
22,14,2,2,2700,120,200,4000,98.51
22,14,2,2,2700,120,200,5000,98.07
22,14,2,2,2700,120,200,6000,97.82
22,14,2,2,2700,120,200,7000,97.45
22,14,2,2,2700,120,200,8000,97.02
22,14,2,2,2700,120,200,9000,96.58
22,14,2,2,2700,120,200,10000,96.46
22,14,2,2,2700,120,200,11000,95.9
22,14,2,2,2700,120,200,12000,95.4
22,15,2,2,2700,120,200,0,100
22,15,2,2,2700,120,200,1000,99.87
22,15,2,2,2700,120,200,2000,99.43
22,15,2,2,2700,120,200,3000,99.05
22,15,2,2,2700,120,200,4000,98.67
22,15,2,2,2700,120,200,5000,98.29
22,15,2,2,2700,120,200,6000,97.91
22,15,2,2,2700,120,200,7000,97.53
22,15,2,2,2700,120,200,8000,97.09
22,15,2,2,2700,120,200,9000,96.71
22,15,2,2,2700,120,200,10000,96.59
22,15,2,2,2700,120,200,11000,96.4
22,15,2,2,2700,120,200,12000,95.7
22,16,2,2,2700,120,200,0,100
22,16,2,2,2700,120,200,1000,99.94
22,16,2,2,2700,120,200,2000,99.5
22,16,2,2,2700,120,200,3000,99.18
22,16,2,2,2700,120,200,4000,98.87
22,16,2,2,2700,120,200,5000,98.49
22,16,2,2,2700,120,200,6000,98.11
22,16,2,2,2700,120,200,7000,97.79
22,16,2,2,2700,120,200,8000,97.29
22,16,2,2,2700,120,200,9000,96.98
22,16,2,2,2700,120,200,10000,96.79
22,16,2,2,2700,120,200,11000,96.66
22,16,2,2,2700,120,200,12000,96.28
22,17,2,2,2700,120,200,0,100
22,17,2,2,2700,120,200,1000,99.75
22,17,2,2,2700,120,200,2000,99.37
22,17,2,2,2700,120,200,3000,99.05
22,17,2,2,2700,120,200,4000,98.61
22,17,2,2,2700,120,200,5000,98.35
22,17,2,2,2700,120,200,6000,97.91
22,17,2,2,2700,120,200,7000,97.66
22,17,2,2,2700,120,200,8000,97.15
22,17,2,2,2700,120,200,9000,96.77
22,17,2,2,2700,120,200,10000,96.39
22,17,2,2,2700,120,200,11000,95.95
22,17,2,2,2700,120,200,12000,95.76
22,18,2,2,2700,120,200,0,100
22,18,2,2,2700,120,200,1000,99.81
22,18,2,2,2700,120,200,2000,99.55
22,18,2,2,2700,120,200,3000,99.17
22,18,2,2,2700,120,200,4000,98.92
22,18,2,2,2700,120,200,5000,98.54
22,18,2,2,2700,120,200,6000,98.28
22,18,2,2,2700,120,200,7000,98.09
22,18,2,2,2700,120,200,8000,97.65
22,18,2,2,2700,120,200,9000,97.2
22,18,2,2,2700,120,200,10000,96.82
22,18,2,2,2700,120,200,11000,96.19
22,18,2,2,2700,120,200,12000,95.93
22,19,2,2,2700,120,200,0,100
22,19,2,2,2700,120,200,1000,99.57
22,19,2,2,2700,120,200,2000,99.26
22,19,2,2,2700,120,200,3000,98.82
22,19,2,2,2700,120,200,4000,98.45
22,19,2,2,2700,120,200,5000,98.14
22,19,2,2,2700,120,200,6000,97.77
22,19,2,2,2700,120,200,7000,97.52
22,19,2,2,2700,120,200,8000,97.03
22,19,2,2,2700,120,200,9000,96.66
22,19,2,2,2700,120,200,10000,96.1
22,19,2,2,2700,120,200,11000,95.3
22,19,2,2,2700,120,200,12000,95.05
22,20,2,2,2700,120,200,0,100
22,20,2,2,2700,120,200,1000,99.62
22,20,2,2,2700,120,200,2000,99.29
22,20,2,2,2700,120,200,3000,98.91
22,20,2,2,2700,120,200,4000,98.53
22,20,2,2,2700,120,200,5000,98.21
22,20,2,2,2700,120,200,6000,97.76
22,20,2,2,2700,120,200,7000,97.31
22,20,2,2,2700,120,200,8000,96.92
22,20,2,2,2700,120,200,9000,96.67
22,20,2,2,2700,120,200,10000,95.96
22,20,2,2,2700,120,200,11000,95.77
22,20,2,2,2700,120,200,12000,95.45
22,21,2,2,2700,120,200,0,100
22,21,2,2,2700,120,200,1000,99.68
22,21,2,2,2700,120,200,2000,99.3
22,21,2,2,2700,120,200,3000,98.98
22,21,2,2,2700,120,200,4000,98.59
22,21,2,2,2700,120,200,5000,98.21
22,21,2,2,2700,120,200,6000,97.89
22,21,2,2,2700,120,200,7000,97.51
22,21,2,2,2700,120,200,8000,97.06
22,21,2,2,2700,120,200,9000,96.74
22,21,2,2,2700,120,200,10000,96.17
22,21,2,2,2700,120,200,11000,95.65
22,21,2,2,2700,120,200,12000,95.53
22,22,2,2,2700,120,200,0,100
22,22,2,2,2700,120,200,1000,99.87
22,22,2,2,2700,120,200,2000,99.62
22,22,2,2,2700,120,200,3000,99.17
22,22,2,2,2700,120,200,4000,98.85
22,22,2,2,2700,120,200,5000,98.47
22,22,2,2,2700,120,200,6000,98.28
22,22,2,2,2700,120,200,7000,97.9
22,22,2,2,2700,120,200,8000,97.32
22,22,2,2,2700,120,200,9000,96.94
22,22,2,2,2700,120,200,10000,96.49
22,22,2,2,2700,120,200,11000,96.18
22,22,2,2,2700,120,200,12000,96.05
22,23,2,2,2700,120,200,0,100
22,23,2,2,2700,120,200,1000,99.69
22,23,2,2,2700,120,200,2000,99.38
22,23,2,2,2700,120,200,3000,99.01
22,23,2,2,2700,120,200,4000,98.76
22,23,2,2,2700,120,200,5000,98.51
22,23,2,2,2700,120,200,6000,98.14
22,23,2,2,2700,120,200,7000,97.83
22,23,2,2,2700,120,200,8000,97.52
22,23,2,2,2700,120,200,9000,97.21
22,23,2,2,2700,120,200,10000,96.9
22,23,2,2,2700,120,200,11000,96.65
22,23,2,2,2700,120,200,12000,96.28
22,24,2,2,2700,120,200,0,100
22,24,2,2,2700,120,200,1000,99.81
22,24,2,2,2700,120,200,2000,99.49
22,24,2,2,2700,120,200,3000,99.1
22,24,2,2,2700,120,200,4000,98.84
22,24,2,2,2700,120,200,5000,98.33
22,24,2,2,2700,120,200,6000,97.94
22,24,2,2,2700,120,200,7000,97.75
22,24,2,2,2700,120,200,8000,97.49
22,24,2,2,2700,120,200,9000,97.11
22,24,2,2,2700,120,200,10000,96.78
22,24,2,2,2700,120,200,11000,96.66
22,24,2,2,2700,120,200,12000,96.33
22,25,2,2,2700,120,200,0,100
22,25,2,2,2700,120,200,1000,99.87
22,25,2,2,2700,120,200,2000,99.43
22,25,2,2,2700,120,200,3000,99.18
22,25,2,2,2700,120,200,4000,98.93
22,25,2,2,2700,120,200,5000,98.43
22,25,2,2,2700,120,200,6000,97.99
22,25,2,2,2700,120,200,7000,97.61
22,25,2,2,2700,120,200,8000,97.23
22,25,2,2,2700,120,200,9000,96.98
22,25,2,2,2700,120,200,10000,96.79
22,25,2,2,2700,120,200,11000,96.54
22,25,2,2,2700,120,200,12000,95.91
23,1,2,2,2700,55,80,0,100
23,1,2,2,2700,55,80,1000,99
23,1,2,2,2700,55,80,2000,98.9
23,1,2,2,2700,55,80,3000,99.3
23,1,2,2,2700,55,80,4000,99.2
23,1,2,2,2700,55,80,5000,99.1
23,1,2,2,2700,55,80,6000,98.6
23,1,2,2,2700,55,80,7000,98.8
23,1,2,2,2700,55,80,8000,98.6
23,1,2,2,2700,55,80,9000,98.5
23,1,2,2,2700,55,80,10000,98.4
23,2,2,2,2700,55,80,0,100
23,2,2,2,2700,55,80,1000,98.8
