Test_ID,Sample_ID,Vf,Flux_0,CCT,CCTx,CCTy,Ts,IF,Time,Flux_t,DeltaColor_t
6,22,3.23,173.2,3045,0.4315,0.3974,105,700,5040,96.5,0.0017
6,23,3.25,186.9,3058,0.4299,0.3957,105,700,5040,96.7,0.0019
6,24,3.26,172.6,3091,0.4272,0.3936,105,700,5040,96.6,0.0013
6,25,3.15,164.4,3063,0.4345,0.4062,105,700,5040,97.8,0.0013
6,1,3.31,208.2,3101,0.4342,0.4101,105,700,5544,96,0.0011
6,2,3.29,212.8,3164,0.4251,0.3974,105,700,5544,95.7,0.0015
6,3,3.31,205.3,3083,0.4356,0.4109,105,700,5544,96,0.0011
6,4,3.3,202.8,3127,0.4276,0.3988,105,700,5544,96.4,0.0013
6,5,3.26,200.1,3147,0.4252,0.3959,105,700,5544,96.1,0.0017
6,6,3.3,202.6,3098,0.4295,0.3994,105,700,5544,96.3,0.0016
6,7,3.23,206.7,3125,0.4277,0.3988,105,700,5544,96,0.0014
6,8,3.23,208.9,3206,0.4216,0.3947,105,700,5544,97.1,0.0012
6,9,3.37,203,3232,0.4215,0.3974,105,700,5544,96,0.0012
6,10,3.26,203.5,3202,0.4229,0.3972,105,700,5544,97,0.0012
6,11,3.2,173.6,3098,0.4322,0.4055,105,700,5544,97.3,0.0012
6,12,3.22,175.1,3087,0.4325,0.4048,105,700,5544,97,0.0013
6,13,3.21,165.1,3033,0.4373,0.4082,105,700,5544,96.8,0.0012
6,14,3.24,179.5,3088,0.4326,0.4049,105,700,5544,96.9,0.0013
6,15,3.2,179,3083,0.4325,0.4043,105,700,5544,96.9,0.0012
6,16,3.25,187.3,3078,0.4289,0.3958,105,700,5544,96.2,0.0023
6,17,3.27,186.2,3063,0.43,0.3965,105,700,5544,96.5,0.0025
6,18,3.29,175.6,3063,0.4297,0.3958,105,700,5544,96.3,0.0022
6,19,3.23,178.8,3084,0.4329,0.4053,105,700,5544,97.3,0.0013
6,20,3.2,163,3038,0.4356,0.4052,105,700,5544,97.2,0.0012
6,21,3.33,183.5,3087,0.4276,0.3941,105,700,5544,95.9,0.0024
6,22,3.23,173.2,3045,0.4315,0.3974,105,700,5544,96.6,0.002
6,23,3.25,186.9,3058,0.4299,0.3957,105,700,5544,96.4,0.0023
6,24,3.26,172.6,3091,0.4272,0.3936,105,700,5544,96.5,0.0017
6,25,3.15,164.4,3063,0.4345,0.4062,105,700,5544,97.8,0.0012
6,1,3.31,208.2,3101,0.4342,0.4101,105,700,6048,96.4,0.0013
6,2,3.29,212.8,3164,0.4251,0.3974,105,700,6048,96.6,0.0018
6,3,3.31,205.3,3083,0.4356,0.4109,105,700,6048,95.7,0.0013
6,4,3.3,202.8,3127,0.4276,0.3988,105,700,6048,96.6,0.0015
6,5,3.26,200.1,3147,0.4252,0.3959,105,700,6048,95.5,0.0024
6,6,3.3,202.6,3098,0.4295,0.3994,105,700,6048,95.5,0.0021
6,7,3.23,206.7,3125,0.4277,0.3988,105,700,6048,95.6,0.0016
6,8,3.23,208.9,3206,0.4216,0.3947,105,700,6048,96.9,0.0014
6,9,3.37,203,3232,0.4215,0.3974,105,700,6048,96.5,0.0016
6,10,3.26,203.5,3202,0.4229,0.3972,105,700,6048,97,0.0014
6,11,3.2,173.6,3098,0.4322,0.4055,105,700,6048,95.3,0.0012
6,12,3.22,175.1,3087,0.4325,0.4048,105,700,6048,95.8,0.0014
6,13,3.21,165.1,3033,0.4373,0.4082,105,700,6048,95.4,0.0012
6,14,3.24,179.5,3088,0.4326,0.4049,105,700,6048,95.9,0.0013
6,15,3.2,179,3083,0.4325,0.4043,105,700,6048,95.7,0.0012
6,16,3.25,187.3,3078,0.4289,0.3958,105,700,6048,96.4,0.0028
6,17,3.27,186.2,3063,0.43,0.3965,105,700,6048,96.8,0.003
6,18,3.29,175.6,3063,0.4297,0.3958,105,700,6048,96.3,0.0027
6,19,3.23,178.8,3084,0.4329,0.4053,105,700,6048,95.9,0.0011
6,20,3.2,163,3038,0.4356,0.4052,105,700,6048,95.4,0.0011
6,21,3.33,183.5,3087,0.4276,0.3941,105,700,6048,95.9,0.0029
6,22,3.23,173.2,3045,0.4315,0.3974,105,700,6048,96.1,0.0025
6,23,3.25,186.9,3058,0.4299,0.3957,105,700,6048,96.6,0.003
6,24,3.26,172.6,3091,0.4272,0.3936,105,700,6048,96.2,0.0022
6,25,3.15,164.4,3063,0.4345,0.4062,105,700,6048,95.7,0.0011
7,1,3.11,122.6,3044,0.441,0.4176,85,350,168,98.9,0.0008
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,168,100.4,0.0006
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,168,98.9,0.001
7,4,3.06,118.6,3137,0.426,0.3964,85,350,168,100.4,0.0007
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,168,98.9,0.0007
7,6,3.07,119.5,3088,0.4308,0.401,85,350,168,99.1,0.0006
7,7,3.07,122,3186,0.4247,0.3993,85,350,168,99.7,0.0006
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,168,99.4,0.0006
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,168,99.6,0.0008
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,168,99.8,0.0004
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,168,99.1,0.0008
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,168,100.5,0.0005
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,168,99.6,0.0007
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,168,99,0.0005
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,168,100.4,0.001
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,168,99.8,0.0006
7,17,3.11,119.4,3056,0.4391,0.415,85,350,168,99,0.0009
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,168,100.3,0.0007
7,1,3.11,122.6,3044,0.441,0.4176,85,350,1008,98.6,0.0013
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,1008,100.5,0.0011
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,1008,98.7,0.0012
7,4,3.06,118.6,3137,0.426,0.3964,85,350,1008,100.2,0.0011
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,1008,98.7,0.0013
7,6,3.07,119.5,3088,0.4308,0.401,85,350,1008,98.9,0.0013
7,7,3.07,122,3186,0.4247,0.3993,85,350,1008,99.7,0.0011
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,1008,98.8,0.0009
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,1008,99,0.0011
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,1008,98.7,0.0007
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,1008,99.6,0.0009
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,1008,100.5,0.0008
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,1008,99,0.0009
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,1008,98.9,0.0009
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,1008,100.3,0.0012
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,1008,98.5,0.0008
7,17,3.11,119.4,3056,0.4391,0.415,85,350,1008,98.6,0.0011
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,1008,99.9,0.0009
7,1,3.11,122.6,3044,0.441,0.4176,85,350,1512,98.4,0.0013
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,1512,98.8,0.0011
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,1512,98.3,0.0013
7,4,3.06,118.6,3137,0.426,0.3964,85,350,1512,99.6,0.001
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,1512,98.8,0.0011
7,6,3.07,119.5,3088,0.4308,0.401,85,350,1512,98.4,0.0012
7,7,3.07,122,3186,0.4247,0.3993,85,350,1512,98.5,0.001
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,1512,98.4,0.001
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,1512,99.2,0.0012
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,1512,98.8,0.0008
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,1512,99.6,0.001
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,1512,100.4,0.0009
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,1512,99,0.0011
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,1512,98.2,0.001
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,1512,100.5,0.0014
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,1512,98.6,0.001
7,17,3.11,119.4,3056,0.4391,0.415,85,350,1512,98.6,0.0013
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,1512,99.8,0.001
7,1,3.11,122.6,3044,0.441,0.4176,85,350,2016,98.4,0.0014
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,2016,99.4,0.0011
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,2016,98.5,0.0013
7,4,3.06,118.6,3137,0.426,0.3964,85,350,2016,99.8,0.0011
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,2016,98.9,0.0013
7,6,3.07,119.5,3088,0.4308,0.401,85,350,2016,98.6,0.0013
7,7,3.07,122,3186,0.4247,0.3993,85,350,2016,99.1,0.0011
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,2016,98.7,0.001
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,2016,98.2,0.0013
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,2016,98.5,0.0009
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,2016,99,0.0011
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,2016,99.5,0.001
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,2016,98.4,0.0011
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,2016,98.5,0.0011
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,2016,99,0.0014
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,2016,98.5,0.0011
7,17,3.11,119.4,3056,0.4391,0.415,85,350,2016,98.3,0.0014
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,2016,98.9,0.001
7,1,3.11,122.6,3044,0.441,0.4176,85,350,2520,98.1,0.0015
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,2520,98.5,0.0012
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,2520,98.2,0.0014
7,4,3.06,118.6,3137,0.426,0.3964,85,350,2520,99.3,0.0013
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,2520,98.3,0.0013
7,6,3.07,119.5,3088,0.4308,0.401,85,350,2520,98.2,0.0014
7,7,3.07,122,3186,0.4247,0.3993,85,350,2520,98.3,0.0011
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,2520,98.3,0.0014
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,2520,98.1,0.0013
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,2520,98.1,0.001
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,2520,98.8,0.0011
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,2520,99.1,0.001
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,2520,98.6,0.0012
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,2520,98.5,0.0012
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,2520,99,0.0015
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,2520,98.5,0.0011
7,17,3.11,119.4,3056,0.4391,0.415,85,350,2520,98.4,0.0014
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,2520,98.6,0.0011
7,1,3.11,122.6,3044,0.441,0.4176,85,350,3024,99.3,0.0015
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,3024,99.2,0.0013
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,3024,98.2,0.0015
7,4,3.06,118.6,3137,0.426,0.3964,85,350,3024,100.3,0.0013
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,3024,98.5,0.0015
7,6,3.07,119.5,3088,0.4308,0.401,85,350,3024,98.4,0.0014
7,7,3.07,122,3186,0.4247,0.3993,85,350,3024,99,0.0012
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,3024,98.8,0.0014
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,3024,98.5,0.0015
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,3024,98.1,0.0011
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,3024,99.2,0.0013
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,3024,99.6,0.0012
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,3024,98.7,0.0014
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,3024,98.1,0.0013
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,3024,99.5,0.0016
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,3024,98,0.0013
7,17,3.11,119.4,3056,0.4391,0.415,85,350,3024,98.2,0.0016
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,3024,99.2,0.0012
7,1,3.11,122.6,3044,0.441,0.4176,85,350,3528,98.7,0.0016
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,3528,98.9,0.0013
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,3528,98.4,0.0016
7,4,3.06,118.6,3137,0.426,0.3964,85,350,3528,99.7,0.0015
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,3528,98.4,0.0017
7,6,3.07,119.5,3088,0.4308,0.401,85,350,3528,98.1,0.0015
7,7,3.07,122,3186,0.4247,0.3993,85,350,3528,98.6,0.0012
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,3528,98.8,0.0013
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,3528,98.3,0.0015
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,3528,98,0.0011
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,3528,99.6,0.0012
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,3528,99.3,0.0013
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,3528,98.8,0.0015
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,3528,98.3,0.0012
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,3528,99.4,0.0016
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,3528,98.3,0.0013
7,17,3.11,119.4,3056,0.4391,0.415,85,350,3528,98.6,0.0017
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,3528,99,0.0014
7,1,3.11,122.6,3044,0.441,0.4176,85,350,4032,99,0.0017
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,4032,98.8,0.0014
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,4032,97.9,0.0016
7,4,3.06,118.6,3137,0.426,0.3964,85,350,4032,100,0.0014
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,4032,98.3,0.0016
7,6,3.07,119.5,3088,0.4308,0.401,85,350,4032,98.4,0.0015
7,7,3.07,122,3186,0.4247,0.3993,85,350,4032,98.9,0.0013
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,4032,98.1,0.0014
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,4032,98.5,0.0016
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,4032,98.3,0.0012
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,4032,99.4,0.0014
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,4032,99.9,0.0012
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,4032,98.6,0.0016
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,4032,98.2,0.0015
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,4032,100.2,0.0016
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,4032,98.2,0.0013
7,17,3.11,119.4,3056,0.4391,0.415,85,350,4032,98.4,0.0017
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,4032,99.3,0.0014
7,1,3.11,122.6,3044,0.441,0.4176,85,350,4536,98.3,0.0016
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,4536,98.9,0.0013
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,4536,97.7,0.0015
7,4,3.06,118.6,3137,0.426,0.3964,85,350,4536,99,0.0015
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,4536,98.2,0.0014
7,6,3.07,119.5,3088,0.4308,0.401,85,350,4536,97.6,0.0015
7,7,3.07,122,3186,0.4247,0.3993,85,350,4536,98.8,0.0013
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,4536,98,0.0013
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,4536,98.4,0.0017
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,4536,98.4,0.0012
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,4536,99.9,0.0014
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,4536,99.2,0.0013
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,4536,98.8,0.0016
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,4536,98.5,0.0015
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,4536,99.6,0.0017
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,4536,98.2,0.0014
7,17,3.11,119.4,3056,0.4391,0.415,85,350,4536,98.6,0.0017
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,4536,98.6,0.0015
7,1,3.11,122.6,3044,0.441,0.4176,85,350,5040,98,0.0017
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,5040,98.4,0.0015
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,5040,98.1,0.0018
7,4,3.06,118.6,3137,0.426,0.3964,85,350,5040,99.3,0.0016
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,5040,98,0.0017
7,6,3.07,119.5,3088,0.4308,0.401,85,350,5040,98,0.0016
7,7,3.07,122,3186,0.4247,0.3993,85,350,5040,98.6,0.0014
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,5040,98.1,0.0013
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,5040,98.2,0.0017
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,5040,97.9,0.0012
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,5040,99.7,0.0015
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,5040,99.2,0.0014
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,5040,98.7,0.0017
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,5040,98.5,0.0016
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,5040,99.8,0.0017
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,5040,97.8,0.0014
7,17,3.11,119.4,3056,0.4391,0.415,85,350,5040,98.6,0.0019
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,5040,99,0.0015
7,1,3.11,122.6,3044,0.441,0.4176,85,350,5544,98.3,0.0018
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,5544,98.2,0.0015
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,5544,97.8,0.0018
7,4,3.06,118.6,3137,0.426,0.3964,85,350,5544,99.4,0.0015
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,5544,97.8,0.0016
7,6,3.07,119.5,3088,0.4308,0.401,85,350,5544,97.6,0.0015
7,7,3.07,122,3186,0.4247,0.3993,85,350,5544,98.3,0.0013
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,5544,98,0.0014
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,5544,98.3,0.0017
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,5544,97.9,0.0013
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,5544,99.3,0.0014
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,5544,99.3,0.0013
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,5544,98.3,0.0017
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,5544,98.2,0.0016
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,5544,99.9,0.0017
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,5544,97.6,0.0014
7,17,3.11,119.4,3056,0.4391,0.415,85,350,5544,98.5,0.0019
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,5544,99.1,0.0014
7,1,3.11,122.6,3044,0.441,0.4176,85,350,6048,97.7,0.0019
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,6048,98,0.0014
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,6048,97.7,0.0018
7,4,3.06,118.6,3137,0.426,0.3964,85,350,6048,98.6,0.0016
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,6048,97.7,0.0018
7,6,3.07,119.5,3088,0.4308,0.401,85,350,6048,97.2,0.0016
7,7,3.07,122,3186,0.4247,0.3993,85,350,6048,98.1,0.0014
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,6048,97.9,0.0014
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,6048,97.1,0.0018
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,6048,97.7,0.0014
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,6048,99,0.0015
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,6048,98,0.0014
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,6048,98,0.0018
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,6048,97.8,0.0016
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,6048,98.7,0.0018
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,6048,97.4,0.0015
7,17,3.11,119.4,3056,0.4391,0.415,85,350,6048,98.1,0.0021
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,6048,97.9,0.0015
7,1,3.11,122.6,3044,0.441,0.4176,85,350,6552,97.8,0.0018
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,6552,97.8,0.0015
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,6552,97.7,0.0019
7,4,3.06,118.6,3137,0.426,0.3964,85,350,6552,98.5,0.0017
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,6552,97.4,0.0016
7,6,3.07,119.5,3088,0.4308,0.401,85,350,6552,97.1,0.0017
7,7,3.07,122,3186,0.4247,0.3993,85,350,6552,97.9,0.0013
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,6552,97.8,0.0014
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,6552,97.3,0.0017
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,6552,97.6,0.0014
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,6552,99.3,0.0016
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,6552,97.9,0.0014
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,6552,98.1,0.0017
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,6552,98,0.0016
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,6552,98.6,0.0018
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,6552,97.4,0.0015
7,17,3.11,119.4,3056,0.4391,0.415,85,350,6552,98.3,0.0021
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,6552,97.8,0.0016
7,1,3.11,122.6,3044,0.441,0.4176,85,350,7056,98.6,0.002
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,7056,98.9,0.0016
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,7056,98,0.0019
7,4,3.06,118.6,3137,0.426,0.3964,85,350,7056,99.4,0.0017
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,7056,97.6,0.0017
7,6,3.07,119.5,3088,0.4308,0.401,85,350,7056,97.8,0.0017
7,7,3.07,122,3186,0.4247,0.3993,85,350,7056,98.8,0.0016
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,7056,98.6,0.0015
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,7056,98.4,0.0018
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,7056,98.8,0.0016
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,7056,100.3,0.0017
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,7056,99.1,0.0016
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,7056,99.2,0.0019
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,7056,98.9,0.0018
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,7056,99.9,0.0018
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,7056,98.5,0.0015
7,17,3.11,119.4,3056,0.4391,0.415,85,350,7056,99.2,0.0021
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,7056,98.9,0.0016
7,1,3.11,122.6,3044,0.441,0.4176,85,350,7560,97.9,0.002
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,7560,98,0.0016
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,7560,98.1,0.0019
7,4,3.06,118.6,3137,0.426,0.3964,85,350,7560,99,0.0019
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,7560,97.6,0.0018
7,6,3.07,119.5,3088,0.4308,0.401,85,350,7560,97.1,0.0018
7,7,3.07,122,3186,0.4247,0.3993,85,350,7560,98,0.0015
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,7560,98.5,0.0016
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,7560,98.2,0.0019
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,7560,98,0.0016
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,7560,100.2,0.0017
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,7560,98.8,0.0016
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,7560,98.9,0.002
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,7560,98.4,0.0016
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,7560,99.3,0.0019
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,7560,97.8,0.0017
7,17,3.11,119.4,3056,0.4391,0.415,85,350,7560,99,0.0021
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,7560,98.3,0.0019
7,1,3.11,122.6,3044,0.441,0.4176,85,350,8064,98,0.002
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,8064,98.6,0.0017
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,8064,97.8,0.0019
7,4,3.06,118.6,3137,0.426,0.3964,85,350,8064,99,0.002
7,5,3.08,114.3,3014,0.4346,0.4003,85,350,8064,97.8,0.0019
7,6,3.07,119.5,3088,0.4308,0.401,85,350,8064,97.5,0.0019
7,7,3.07,122,3186,0.4247,0.3993,85,350,8064,98.7,0.0017
7,8,3.08,117.7,3157,0.4248,0.3961,85,350,8064,98.3,0.0016
7,9,3.11,121.2,3040,0.4399,0.4146,85,350,8064,97.9,0.0018
7,10,3.06,122.1,3152,0.4257,0.3976,85,350,8064,98.2,0.0015
7,11,3.09,118.8,3034,0.4409,0.4159,85,350,8064,99.7,0.0016
7,12,3.09,114.9,3079,0.4309,0.4002,85,350,8064,98.6,0.0016
7,13,3.07,118.3,3083,0.4317,0.4025,85,350,8064,98.2,0.0018
7,14,3.04,120.9,3147,0.4277,0.4013,85,350,8064,97.6,0.0016
7,15,3.11,119.8,3014,0.4417,0.4152,85,350,8064,99.2,0.0018
7,16,3.08,124.3,3136,0.4275,0.3996,85,350,8064,98.5,0.0016
7,17,3.11,119.4,3056,0.4391,0.415,85,350,8064,98.9,0.0019
7,18,3.06,114.9,3127,0.4276,0.3987,85,350,8064,98.3,0.0017
7,1,3.11,122.6,3044,0.441,0.4176,85,350,8568,98.8,0.0018
7,2,3.08,120.3,3115,0.4271,0.3962,85,350,8568,98.5,0.0017
7,3,3.1,119.3,3014,0.4419,0.4156,85,350,8568,98.2,0.0017
